userId,target_movieId,model,rank,recall@10,ndcg@10,candidate_count,title
368,1101,latent_svd,2,1.0,0.6309297535714575,101,Top Gun (1986)
369,2571,popularity,1,1.0,1.0,101,"Matrix, The (1999)"
369,2571,latent_svd,90,0.0,0.0,101,"Matrix, The (1999)"
370,7090,popularity,6,1.0,0.3562071871080222,101,Hero (Ying xiong) (2002)
370,7090,latent_svd,30,0.0,0.0,101,Hero (Ying xiong) (2002)
371,1884,popularity,1,1.0,1.0,101,Fear and Loathing in Las Vegas (1998)
371,1884,latent_svd,2,1.0,0.6309297535714575,101,Fear and Loathing in Las Vegas (1998)
372,1270,popularity,3,1.0,0.5,101,Back to the Future (1985)
372,1270,latent_svd,2,1.0,0.6309297535714575,101,Back to the Future (1985)
373,249,popularity,20,0.0,0.0,101,Immortal Beloved (1994)
373,249,latent_svd,18,0.0,0.0,101,Immortal Beloved (1994)
374,1215,popularity,1,1.0,1.0,101,Army of Darkness (1993)
374,1215,latent_svd,2,1.0,0.6309297535714575,101,Army of Darkness (1993)
375,3256,popularity,44,0.0,0.0,101,Patriot Games (1992)
375,3256,latent_svd,101,0.0,0.0,101,Patriot Games (1992)
376,96079,popularity,5,1.0,0.38685280723454163,101,Skyfall (2012)
376,96079,latent_svd,4,1.0,0.43067655807339306,101,Skyfall (2012)
377,2384,popularity,96,0.0,0.0,101,Babe: Pig in the City (1998)
377,2384,latent_svd,2,1.0,0.6309297535714575,101,Babe: Pig in the City (1998)
378,8961,popularity,8,1.0,0.31546487678572877,101,"Incredibles, The (2004)"
378,8961,latent_svd,2,1.0,0.6309297535714575,101,"Incredibles, The (2004)"
379,539,popularity,64,0.0,0.0,101,Sleepless in Seattle (1993)
379,539,latent_svd,1,1.0,1.0,101,Sleepless in Seattle (1993)
380,151763,popularity,24,0.0,0.0,101,Death Note Rewrite: Genshisuru Kami (2007)
380,151763,latent_svd,37,0.0,0.0,101,Death Note Rewrite: Genshisuru Kami (2007)
381,1046,popularity,14,0.0,0.0,101,Beautiful Thing (1996)
381,1046,latent_svd,83,0.0,0.0,101,Beautiful Thing (1996)
382,55247,popularity,3,1.0,0.5,101,Into the Wild (2007)
382,55247,latent_svd,93,0.0,0.0,101,Into the Wild (2007)
383,903,popularity,2,1.0,0.6309297535714575,101,Vertigo (1958)
383,903,latent_svd,12,0.0,0.0,101,Vertigo (1958)
384,1036,popularity,2,1.0,0.6309297535714575,101,Die Hard (1988)
384,1036,latent_svd,100,0.0,0.0,101,Die Hard (1988)
385,750,popularity,1,1.0,1.0,101,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
385,750,latent_svd,1,1.0,1.0,101,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
386,112,popularity,41,0.0,0.0,101,Rumble in the Bronx (Hont faan kui) (1995)
386,112,latent_svd,95,0.0,0.0,101,Rumble in the Bronx (Hont faan kui) (1995)
387,44555,popularity,1,1.0,1.0,101,"Lives of Others, The (Das leben der Anderen) (2006)"
387,44555,latent_svd,90,0.0,0.0,101,"Lives of Others, The (Das leben der Anderen) (2006)"
388,5218,popularity,13,0.0,0.0,101,Ice Age (2002)
388,5218,latent_svd,1,1.0,1.0,101,Ice Age (2002)
389,65,popularity,100,0.0,0.0,101,Bio-Dome (1996)
389,65,latent_svd,85,0.0,0.0,101,Bio-Dome (1996)
390,8970,popularity,22,0.0,0.0,101,Finding Neverland (2004)
390,8970,latent_svd,40,0.0,0.0,101,Finding Neverland (2004)
391,1201,popularity,1,1.0,1.0,101,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)"
391,1201,latent_svd,1,1.0,1.0,101,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)"
392,2694,popularity,90,0.0,0.0,101,Big Daddy (1999)
392,2694,latent_svd,8,1.0,0.31546487678572877,101,Big Daddy (1999)
393,31696,popularity,65,0.0,0.0,101,Constantine (2005)
393,31696,latent_svd,85,0.0,0.0,101,Constantine (2005)
394,50,popularity,1,1.0,1.0,101,"Usual Suspects, The (1995)"
394,50,latent_svd,1,1.0,1.0,101,"Usual Suspects, The (1995)"
395,519,popularity,101,0.0,0.0,101,RoboCop 3 (1993)
395,519,latent_svd,100,0.0,0.0,101,RoboCop 3 (1993)
396,3114,popularity,4,1.0,0.43067655807339306,101,Toy Story 2 (1999)
396,3114,latent_svd,1,1.0,1.0,101,Toy Story 2 (1999)
397,8645,popularity,12,0.0,0.0,101,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)"
397,8645,latent_svd,71,0.0,0.0,101,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)"
398,910,popularity,1,1.0,1.0,101,Some Like It Hot (1959)
398,910,latent_svd,1,1.0,1.0,101,Some Like It Hot (1959)
399,6333,popularity,7,1.0,0.3333333333333333,101,X2: X-Men United (2003)
399,6333,latent_svd,100,0.0,0.0,101,X2: X-Men United (2003)
400,4878,popularity,1,1.0,1.0,101,Donnie Darko (2001)
400,4878,latent_svd,3,1.0,0.5,101,Donnie Darko (2001)
401,1136,popularity,1,1.0,1.0,101,Monty Python and the Holy Grail (1975)
401,1136,latent_svd,96,0.0,0.0,101,Monty Python and the Holy Grail (1975)
402,780,popularity,74,0.0,0.0,101,Independence Day (a.k.a. ID4) (1996)
402,780,latent_svd,1,1.0,1.0,101,Independence Day (a.k.a. ID4) (1996)
403,58998,popularity,10,1.0,0.2890648263178879,101,Forgetting Sarah Marshall (2008)
403,58998,latent_svd,9,1.0,0.3010299956639812,101,Forgetting Sarah Marshall (2008)
404,527,popularity,1,1.0,1.0,101,Schindler's List (1993)
404,527,latent_svd,1,1.0,1.0,101,Schindler's List (1993)
405,27266,popularity,11,0.0,0.0,101,2046 (2004)
405,27266,latent_svd,10,1.0,0.2890648263178879,101,2046 (2004)
406,33669,popularity,95,0.0,0.0,101,"Sisterhood of the Traveling Pants, The (2005)"
406,33669,latent_svd,88,0.0,0.0,101,"Sisterhood of the Traveling Pants, The (2005)"
407,59315,popularity,7,1.0,0.3333333333333333,101,Iron Man (2008)
407,59315,latent_svd,1,1.0,1.0,101,Iron Man (2008)
408,109487,popularity,2,1.0,0.6309297535714575,101,Interstellar (2014)
408,109487,latent_svd,1,1.0,1.0,101,Interstellar (2014)
409,2492,popularity,87,0.0,0.0,101,20 Dates (1998)
409,2492,latent_svd,85,0.0,0.0,101,20 Dates (1998)
410,3,popularity,91,0.0,0.0,101,Grumpier Old Men (1995)
410,3,latent_svd,5,1.0,0.38685280723454163,101,Grumpier Old Men (1995)
411,448,popularity,31,0.0,0.0,101,Fearless (1993)
411,448,latent_svd,70,0.0,0.0,101,Fearless (1993)
412,858,popularity,1,1.0,1.0,101,"Godfather, The (1972)"
412,858,latent_svd,2,1.0,0.6309297535714575,101,"Godfather, The (1972)"
413,4022,popularity,7,1.0,0.3333333333333333,101,Cast Away (2000)
413,4022,latent_svd,1,1.0,1.0,101,Cast Away (2000)
414,122906,popularity,16,0.0,0.0,101,Black Panther (2017)
414,122906,latent_svd,32,0.0,0.0,101,Black Panther (2017)
415,1198,popularity,1,1.0,1.0,101,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
415,1198,latent_svd,2,1.0,0.6309297535714575,101,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
416,3677,popularity,11,0.0,0.0,101,Baraka (1992)
416,3677,latent_svd,5,1.0,0.38685280723454163,101,Baraka (1992)
417,106489,popularity,36,0.0,0.0,101,"Hobbit: The Desolation of Smaug, The (2013)"
417,106489,latent_svd,1,1.0,1.0,101,"Hobbit: The Desolation of Smaug, The (2013)"
418,527,popularity,1,1.0,1.0,101,Schindler's List (1993)
418,527,latent_svd,1,1.0,1.0,101,Schindler's List (1993)
419,90943,popularity,101,0.0,0.0,101,Into the Abyss (2011)
419,90943,latent_svd,43,0.0,0.0,101,Into the Abyss (2011)
420,1175,popularity,10,1.0,0.2890648263178879,101,Delicatessen (1991)
420,1175,latent_svd,9,1.0,0.3010299956639812,101,Delicatessen (1991)
421,2324,popularity,1,1.0,1.0,101,Life Is Beautiful (La Vita è bella) (1997)
421,2324,latent_svd,1,1.0,1.0,101,Life Is Beautiful (La Vita è bella) (1997)
422,2070,popularity,62,0.0,0.0,101,Tender Mercies (1983)
422,2070,latent_svd,63,0.0,0.0,101,Tender Mercies (1983)
423,589,popularity,7,1.0,0.3333333333333333,101,Terminator 2: Judgment Day (1991)
423,589,latent_svd,1,1.0,1.0,101,Terminator 2: Judgment Day (1991)
424,115713,popularity,4,1.0,0.43067655807339306,101,Ex Machina (2015)
424,115713,latent_svd,82,0.0,0.0,101,Ex Machina (2015)
425,43921,popularity,73,0.0,0.0,101,Running Scared (2006)
425,43921,latent_svd,39,0.0,0.0,101,Running Scared (2006)
426,597,popularity,44,0.0,0.0,101,Pretty Woman (1990)
426,597,latent_svd,2,1.0,0.6309297535714575,101,Pretty Woman (1990)
427,2329,popularity,1,1.0,1.0,101,American History X (1998)
427,2329,latent_svd,1,1.0,1.0,101,American History X (1998)
428,7439,popularity,50,0.0,0.0,101,"Punisher, The (2004)"
428,7439,latent_svd,42,0.0,0.0,101,"Punisher, The (2004)"
429,48,popularity,95,0.0,0.0,101,Pocahontas (1995)
429,48,latent_svd,1,1.0,1.0,101,Pocahontas (1995)
430,60684,popularity,2,1.0,0.6309297535714575,101,Watchmen (2009)
430,60684,latent_svd,14,0.0,0.0,101,Watchmen (2009)
431,1233,popularity,2,1.0,0.6309297535714575,101,"Boot, Das (Boat, The) (1981)"
431,1233,latent_svd,78,0.0,0.0,101,"Boot, Das (Boat, The) (1981)"
432,8919,popularity,31,0.0,0.0,101,P.S. (2004)
432,8919,latent_svd,77,0.0,0.0,101,P.S. (2004)
433,80463,popularity,5,1.0,0.38685280723454163,101,"Social Network, The (2010)"
433,80463,latent_svd,97,0.0,0.0,101,"Social Network, The (2010)"
434,589,popularity,1,1.0,1.0,101,Terminator 2: Judgment Day (1991)
434,589,latent_svd,2,1.0,0.6309297535714575,101,Terminator 2: Judgment Day (1991)
435,4011,popularity,2,1.0,0.6309297535714575,101,Snatch (2000)
435,4011,latent_svd,2,1.0,0.6309297535714575,101,Snatch (2000)
436,568,popularity,50,0.0,0.0,101,Bhaji on the Beach (1993)
436,568,latent_svd,53,0.0,0.0,101,Bhaji on the Beach (1993)
437,1120,popularity,47,0.0,0.0,101,"People vs. Larry Flynt, The (1996)"
437,1120,latent_svd,18,0.0,0.0,101,"People vs. Larry Flynt, The (1996)"
438,40815,popularity,5,1.0,0.38685280723454163,101,Harry Potter and the Goblet of Fire (2005)
438,40815,latent_svd,19,0.0,0.0,101,Harry Potter and the Goblet of Fire (2005)
439,5952,popularity,1,1.0,1.0,101,"Lord of the Rings: The Two Towers, The (2002)"
439,5952,latent_svd,1,1.0,1.0,101,"Lord of the Rings: The Two Towers, The (2002)"
440,3471,popularity,7,1.0,0.3333333333333333,101,Close Encounters of the Third Kind (1977)
440,3471,latent_svd,4,1.0,0.43067655807339306,101,Close Encounters of the Third Kind (1977)
441,8917,popularity,60,0.0,0.0,101,Team America: World Police (2004)
441,8917,latent_svd,40,0.0,0.0,101,Team America: World Police (2004)
443,106918,popularity,9,1.0,0.3010299956639812,101,"Secret Life of Walter Mitty, The (2013)"
443,106918,latent_svd,6,1.0,0.3562071871080222,101,"Secret Life of Walter Mitty, The (2013)"
444,357,popularity,52,0.0,0.0,101,Four Weddings and a Funeral (1994)
444,357,latent_svd,6,1.0,0.3562071871080222,101,Four Weddings and a Funeral (1994)
445,541,popularity,2,1.0,0.6309297535714575,101,Blade Runner (1982)
445,541,latent_svd,1,1.0,1.0,101,Blade Runner (1982)
446,223,popularity,4,1.0,0.43067655807339306,101,Clerks (1994)
446,223,latent_svd,25,0.0,0.0,101,Clerks (1994)
447,445,popularity,91,0.0,0.0,101,Fatal Instinct (1993)
447,445,latent_svd,99,0.0,0.0,101,Fatal Instinct (1993)
448,158872,popularity,61,0.0,0.0,101,Sausage Party (2016)
448,158872,latent_svd,8,1.0,0.31546487678572877,101,Sausage Party (2016)
449,3950,popularity,52,0.0,0.0,101,Tigerland (2000)
449,3950,latent_svd,8,1.0,0.31546487678572877,101,Tigerland (2000)
450,1073,popularity,3,1.0,0.5,101,Willy Wonka & the Chocolate Factory (1971)
450,1073,latent_svd,1,1.0,1.0,101,Willy Wonka & the Chocolate Factory (1971)
451,457,popularity,1,1.0,1.0,101,"Fugitive, The (1993)"
451,457,latent_svd,3,1.0,0.5,101,"Fugitive, The (1993)"
452,6537,popularity,97,0.0,0.0,101,Terminator 3: Rise of the Machines (2003)
452,6537,latent_svd,1,1.0,1.0,101,Terminator 3: Rise of the Machines (2003)
453,5788,popularity,48,0.0,0.0,101,All or Nothing (2002)
453,5788,latent_svd,33,0.0,0.0,101,All or Nothing (2002)
454,904,popularity,1,1.0,1.0,101,Rear Window (1954)
454,904,latent_svd,4,1.0,0.43067655807339306,101,Rear Window (1954)
455,62,popularity,14,0.0,0.0,101,Mr. Holland's Opus (1995)
455,62,latent_svd,1,1.0,1.0,101,Mr. Holland's Opus (1995)
456,1167,popularity,101,0.0,0.0,101,Dear God (1996)
456,1167,latent_svd,52,0.0,0.0,101,Dear God (1996)
457,2762,popularity,3,1.0,0.5,101,"Sixth Sense, The (1999)"
457,2762,latent_svd,80,0.0,0.0,101,"Sixth Sense, The (1999)"
458,2,popularity,71,0.0,0.0,101,Jumanji (1995)
458,2,latent_svd,1,1.0,1.0,101,Jumanji (1995)
459,74458,popularity,4,1.0,0.43067655807339306,101,Shutter Island (2010)
459,74458,latent_svd,3,1.0,0.5,101,Shutter Island (2010)
460,1584,popularity,8,1.0,0.31546487678572877,101,Contact (1997)
460,1584,latent_svd,5,1.0,0.38685280723454163,101,Contact (1997)
461,1213,popularity,1,1.0,1.0,101,Goodfellas (1990)
461,1213,latent_svd,2,1.0,0.6309297535714575,101,Goodfellas (1990)
462,179813,popularity,101,0.0,0.0,101,LBJ (2017)
462,179813,latent_svd,32,0.0,0.0,101,LBJ (2017)
463,2019,popularity,1,1.0,1.0,101,Seven Samurai (Shichinin no samurai) (1954)
463,2019,latent_svd,4,1.0,0.43067655807339306,101,Seven Samurai (Shichinin no samurai) (1954)
464,1552,popularity,101,0.0,0.0,101,Con Air (1997)
464,1552,latent_svd,99,0.0,0.0,101,Con Air (1997)
465,3448,popularity,11,0.0,0.0,101,"Good Morning, Vietnam (1987)"
465,3448,latent_svd,8,1.0,0.31546487678572877,101,"Good Morning, Vietnam (1987)"
466,112175,popularity,18,0.0,0.0,101,How to Train Your Dragon 2 (2014)
466,112175,latent_svd,5,1.0,0.38685280723454163,101,How to Train Your Dragon 2 (2014)
467,389,popularity,14,0.0,0.0,101,"Colonel Chabert, Le (1994)"
467,389,latent_svd,33,0.0,0.0,101,"Colonel Chabert, Le (1994)"
468,47,popularity,3,1.0,0.5,101,Seven (a.k.a. Se7en) (1995)
468,47,latent_svd,101,0.0,0.0,101,Seven (a.k.a. Se7en) (1995)
469,1333,popularity,27,0.0,0.0,101,"Birds, The (1963)"
469,1333,latent_svd,97,0.0,0.0,101,"Birds, The (1963)"
470,14,popularity,11,0.0,0.0,101,Nixon (1995)
470,14,latent_svd,10,1.0,0.2890648263178879,101,Nixon (1995)
471,68157,popularity,1,1.0,1.0,101,Inglourious Basterds (2009)
471,68157,latent_svd,2,1.0,0.6309297535714575,101,Inglourious Basterds (2009)
472,95510,popularity,87,0.0,0.0,101,"Amazing Spider-Man, The (2012)"
472,95510,latent_svd,80,0.0,0.0,101,"Amazing Spider-Man, The (2012)"
473,7147,popularity,3,1.0,0.5,101,Big Fish (2003)
473,7147,latent_svd,3,1.0,0.5,101,Big Fish (2003)
474,1423,popularity,101,0.0,0.0,101,Hearts and Minds (1996)
474,1423,latent_svd,55,0.0,0.0,101,Hearts and Minds (1996)
475,784,popularity,101,0.0,0.0,101,"Cable Guy, The (1996)"
475,784,latent_svd,5,1.0,0.38685280723454163,101,"Cable Guy, The (1996)"
476,313,popularity,59,0.0,0.0,101,"Swan Princess, The (1994)"
476,313,latent_svd,90,0.0,0.0,101,"Swan Princess, The (1994)"
477,71535,popularity,2,1.0,0.6309297535714575,101,Zombieland (2009)
477,71535,latent_svd,12,0.0,0.0,101,Zombieland (2009)
478,1073,popularity,4,1.0,0.43067655807339306,101,Willy Wonka & the Chocolate Factory (1971)
478,1073,latent_svd,7,1.0,0.3333333333333333,101,Willy Wonka & the Chocolate Factory (1971)
479,1302,popularity,17,0.0,0.0,101,Field of Dreams (1989)
479,1302,latent_svd,3,1.0,0.5,101,Field of Dreams (1989)
480,5782,popularity,6,1.0,0.3562071871080222,101,"Professional, The (Le professionnel) (1981)"
480,5782,latent_svd,36,0.0,0.0,101,"Professional, The (Le professionnel) (1981)"
481,1608,popularity,83,0.0,0.0,101,Air Force One (1997)
481,1608,latent_svd,66,0.0,0.0,101,Air Force One (1997)
482,8985,popularity,94,0.0,0.0,101,Blade: Trinity (2004)
482,8985,latent_svd,87,0.0,0.0,101,Blade: Trinity (2004)
483,109487,popularity,1,1.0,1.0,101,Interstellar (2014)
483,109487,latent_svd,4,1.0,0.43067655807339306,101,Interstellar (2014)
484,5786,popularity,101,0.0,0.0,101,Paid in Full (2002)
484,5786,latent_svd,59,0.0,0.0,101,Paid in Full (2002)
485,356,popularity,1,1.0,1.0,101,Forrest Gump (1994)
485,356,latent_svd,1,1.0,1.0,101,Forrest Gump (1994)
486,293,popularity,2,1.0,0.6309297535714575,101,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
486,293,latent_svd,1,1.0,1.0,101,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
487,116797,popularity,1,1.0,1.0,101,The Imitation Game (2014)
487,116797,latent_svd,91,0.0,0.0,101,The Imitation Game (2014)
488,2918,popularity,2,1.0,0.6309297535714575,101,Ferris Bueller's Day Off (1986)
488,2918,latent_svd,4,1.0,0.43067655807339306,101,Ferris Bueller's Day Off (1986)
489,2529,popularity,3,1.0,0.5,101,Planet of the Apes (1968)
489,2529,latent_svd,5,1.0,0.38685280723454163,101,Planet of the Apes (1968)
490,7361,popularity,1,1.0,1.0,101,Eternal Sunshine of the Spotless Mind (2004)
490,7361,latent_svd,2,1.0,0.6309297535714575,101,Eternal Sunshine of the Spotless Mind (2004)
491,27808,popularity,64,0.0,0.0,101,Spanglish (2004)
491,27808,latent_svd,28,0.0,0.0,101,Spanglish (2004)
492,990,popularity,88,0.0,0.0,101,Maximum Risk (1996)
492,990,latent_svd,5,1.0,0.38685280723454163,101,Maximum Risk (1996)
493,163,popularity,22,0.0,0.0,101,Desperado (1995)
493,163,latent_svd,1,1.0,1.0,101,Desperado (1995)
494,589,popularity,1,1.0,1.0,101,Terminator 2: Judgment Day (1991)
494,589,latent_svd,1,1.0,1.0,101,Terminator 2: Judgment Day (1991)
495,5957,popularity,67,0.0,0.0,101,Two Weeks Notice (2002)
495,5957,latent_svd,50,0.0,0.0,101,Two Weeks Notice (2002)
496,109374,popularity,5,1.0,0.38685280723454163,101,"Grand Budapest Hotel, The (2014)"
496,109374,latent_svd,3,1.0,0.5,101,"Grand Budapest Hotel, The (2014)"
497,608,popularity,1,1.0,1.0,101,Fargo (1996)
497,608,latent_svd,1,1.0,1.0,101,Fargo (1996)
498,62,popularity,7,1.0,0.3333333333333333,101,Mr. Holland's Opus (1995)
498,62,latent_svd,1,1.0,1.0,101,Mr. Holland's Opus (1995)
499,3727,popularity,12,0.0,0.0,101,Near Dark (1987)
499,3727,latent_svd,95,0.0,0.0,101,Near Dark (1987)
500,4306,popularity,1,1.0,1.0,101,Shrek (2001)
500,4306,latent_svd,1,1.0,1.0,101,Shrek (2001)
501,707,popularity,100,0.0,0.0,101,Mulholland Falls (1996)
501,707,latent_svd,89,0.0,0.0,101,Mulholland Falls (1996)
502,520,popularity,94,0.0,0.0,101,Robin Hood: Men in Tights (1993)
502,520,latent_svd,100,0.0,0.0,101,Robin Hood: Men in Tights (1993)
503,93840,popularity,2,1.0,0.6309297535714575,101,"Cabin in the Woods, The (2012)"
503,93840,latent_svd,16,0.0,0.0,101,"Cabin in the Woods, The (2012)"
504,6953,popularity,76,0.0,0.0,101,21 Grams (2003)
504,6953,latent_svd,4,1.0,0.43067655807339306,101,21 Grams (2003)
505,47,popularity,3,1.0,0.5,101,Seven (a.k.a. Se7en) (1995)
505,47,latent_svd,1,1.0,1.0,101,Seven (a.k.a. Se7en) (1995)
506,56367,popularity,14,0.0,0.0,101,Juno (2007)
506,56367,latent_svd,7,1.0,0.3333333333333333,101,Juno (2007)
507,377,popularity,37,0.0,0.0,101,Speed (1994)
507,377,latent_svd,98,0.0,0.0,101,Speed (1994)
508,1222,popularity,3,1.0,0.5,101,Full Metal Jacket (1987)
508,1222,latent_svd,101,0.0,0.0,101,Full Metal Jacket (1987)
509,106696,popularity,8,1.0,0.31546487678572877,101,Frozen (2013)
509,106696,latent_svd,86,0.0,0.0,101,Frozen (2013)
510,858,popularity,1,1.0,1.0,101,"Godfather, The (1972)"
510,858,latent_svd,1,1.0,1.0,101,"Godfather, The (1972)"
511,115149,popularity,6,1.0,0.3562071871080222,101,John Wick (2014)
511,115149,latent_svd,1,1.0,1.0,101,John Wick (2014)
512,151,popularity,46,0.0,0.0,101,Rob Roy (1995)
512,151,latent_svd,2,1.0,0.6309297535714575,101,Rob Roy (1995)
513,6787,popularity,5,1.0,0.38685280723454163,101,All the President's Men (1976)
513,6787,latent_svd,9,1.0,0.3010299956639812,101,All the President's Men (1976)
514,162,popularity,2,1.0,0.6309297535714575,101,Crumb (1994)
514,162,latent_svd,97,0.0,0.0,101,Crumb (1994)
515,175569,popularity,63,0.0,0.0,101,Wind River (2017)
515,175569,latent_svd,12,0.0,0.0,101,Wind River (2017)
516,4429,popularity,28,0.0,0.0,101,Moby Dick (1956)
516,4429,latent_svd,37,0.0,0.0,101,Moby Dick (1956)
517,116797,popularity,3,1.0,0.5,101,The Imitation Game (2014)
517,116797,latent_svd,14,0.0,0.0,101,The Imitation Game (2014)
518,6323,popularity,18,0.0,0.0,101,Identity (2003)
518,6323,latent_svd,79,0.0,0.0,101,Identity (2003)
519,7445,popularity,19,0.0,0.0,101,Man on Fire (2004)
519,7445,latent_svd,4,1.0,0.43067655807339306,101,Man on Fire (2004)
520,3529,popularity,57,0.0,0.0,101,"Postman Always Rings Twice, The (1981)"
520,3529,latent_svd,89,0.0,0.0,101,"Postman Always Rings Twice, The (1981)"
521,837,popularity,85,0.0,0.0,101,Matilda (1996)
521,837,latent_svd,86,0.0,0.0,101,Matilda (1996)
522,1214,popularity,2,1.0,0.6309297535714575,101,Alien (1979)
522,1214,latent_svd,15,0.0,0.0,101,Alien (1979)
523,58559,popularity,1,1.0,1.0,101,"Dark Knight, The (2008)"
523,58559,latent_svd,1,1.0,1.0,101,"Dark Knight, The (2008)"
524,1049,popularity,61,0.0,0.0,101,"Ghost and the Darkness, The (1996)"
524,1049,latent_svd,93,0.0,0.0,101,"Ghost and the Darkness, The (1996)"
525,120807,popularity,101,0.0,0.0,101,John Mulaney: New In Town (2012)
525,120807,latent_svd,50,0.0,0.0,101,John Mulaney: New In Town (2012)
526,128620,popularity,43,0.0,0.0,101,Victoria (2015)
526,128620,latent_svd,69,0.0,0.0,101,Victoria (2015)
527,3016,popularity,87,0.0,0.0,101,Creepshow (1982)
527,3016,latent_svd,21,0.0,0.0,101,Creepshow (1982)
528,150,popularity,5,1.0,0.38685280723454163,101,Apollo 13 (1995)
528,150,latent_svd,1,1.0,1.0,101,Apollo 13 (1995)
529,135,popularity,97,0.0,0.0,101,Down Periscope (1996)
529,135,latent_svd,21,0.0,0.0,101,Down Periscope (1996)
530,592,popularity,78,0.0,0.0,101,Batman (1989)
530,592,latent_svd,101,0.0,0.0,101,Batman (1989)
531,733,popularity,11,0.0,0.0,101,"Rock, The (1996)"
531,733,latent_svd,2,1.0,0.6309297535714575,101,"Rock, The (1996)"
532,3147,popularity,2,1.0,0.6309297535714575,101,"Green Mile, The (1999)"
532,3147,latent_svd,1,1.0,1.0,101,"Green Mile, The (1999)"
533,3727,popularity,11,0.0,0.0,101,Near Dark (1987)
533,3727,latent_svd,7,1.0,0.3333333333333333,101,Near Dark (1987)
534,164367,popularity,101,0.0,0.0,101,The Girl with All the Gifts (2016)
534,164367,latent_svd,52,0.0,0.0,101,The Girl with All the Gifts (2016)
535,2702,popularity,58,0.0,0.0,101,Summer of Sam (1999)
535,2702,latent_svd,4,1.0,0.43067655807339306,101,Summer of Sam (1999)
536,516,popularity,96,0.0,0.0,101,Renaissance Man (1994)
536,516,latent_svd,94,0.0,0.0,101,Renaissance Man (1994)
537,55946,popularity,51,0.0,0.0,101,Lions For Lambs (2007)
537,55946,latent_svd,22,0.0,0.0,101,Lions For Lambs (2007)
538,4616,popularity,56,0.0,0.0,101,Lean on Me (1989)
538,4616,latent_svd,76,0.0,0.0,101,Lean on Me (1989)
539,59784,popularity,63,0.0,0.0,101,Kung Fu Panda (2008)
539,59784,latent_svd,1,1.0,1.0,101,Kung Fu Panda (2008)
540,48516,popularity,1,1.0,1.0,101,"Departed, The (2006)"
540,48516,latent_svd,1,1.0,1.0,101,"Departed, The (2006)"
541,745,popularity,6,1.0,0.3562071871080222,101,Wallace & Gromit: A Close Shave (1995)
541,745,latent_svd,3,1.0,0.5,101,Wallace & Gromit: A Close Shave (1995)
542,4344,popularity,99,0.0,0.0,101,Swordfish (2001)
542,4344,latent_svd,93,0.0,0.0,101,Swordfish (2001)
543,88163,popularity,4,1.0,0.43067655807339306,101,"Crazy, Stupid, Love. (2011)"
543,88163,latent_svd,2,1.0,0.6309297535714575,101,"Crazy, Stupid, Love. (2011)"
544,40,popularity,101,0.0,0.0,101,"Cry, the Beloved Country (1995)"
544,40,latent_svd,48,0.0,0.0,101,"Cry, the Beloved Country (1995)"
545,1438,popularity,99,0.0,0.0,101,Dante's Peak (1997)
545,1438,latent_svd,2,1.0,0.6309297535714575,101,Dante's Peak (1997)
546,1976,popularity,99,0.0,0.0,101,Friday the 13th Part 3: 3D (1982)
546,1976,latent_svd,16,0.0,0.0,101,Friday the 13th Part 3: 3D (1982)
547,541,popularity,2,1.0,0.6309297535714575,101,Blade Runner (1982)
547,541,latent_svd,1,1.0,1.0,101,Blade Runner (1982)
548,49910,popularity,60,0.0,0.0,101,Freedom Writers (2007)
548,49910,latent_svd,13,0.0,0.0,101,Freedom Writers (2007)
549,4226,popularity,1,1.0,1.0,101,Memento (2000)
549,4226,latent_svd,1,1.0,1.0,101,Memento (2000)
550,60069,popularity,1,1.0,1.0,101,WALL·E (2008)
550,60069,latent_svd,1,1.0,1.0,101,WALL·E (2008)
551,5445,popularity,9,1.0,0.3010299956639812,101,Minority Report (2002)
551,5445,latent_svd,1,1.0,1.0,101,Minority Report (2002)
552,5747,popularity,7,1.0,0.3333333333333333,101,Gallipoli (1981)
552,5747,latent_svd,34,0.0,0.0,101,Gallipoli (1981)
553,3949,popularity,2,1.0,0.6309297535714575,101,Requiem for a Dream (2000)
553,3949,latent_svd,1,1.0,1.0,101,Requiem for a Dream (2000)
554,718,popularity,18,0.0,0.0,101,"Visitors, The (Visiteurs, Les) (1993)"
554,718,latent_svd,68,0.0,0.0,101,"Visitors, The (Visiteurs, Les) (1993)"
555,3671,popularity,1,1.0,1.0,101,Blazing Saddles (1974)
555,3671,latent_svd,18,0.0,0.0,101,Blazing Saddles (1974)
556,112852,popularity,1,1.0,1.0,101,Guardians of the Galaxy (2014)
556,112852,latent_svd,1,1.0,1.0,101,Guardians of the Galaxy (2014)
557,60069,popularity,1,1.0,1.0,101,WALL·E (2008)
